GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P50548	ERF	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032925	9606	InterPro		P
UniProtKB	P50548	ERF	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:7588608		9606	UniProt		P
UniProtKB	P50549	ETV1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:12750007		9606	NTNU_SB		F
UniProtKB	P50549	ETV1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:12750007		9606	NTNU_SB	has_regulation_target(NCBI_Gene:5663)	P
UniProtKB	P50553	ASCL1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:11736660		9606	NTNU_SB		F
UniProtKB	P50553	ASCL1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:11736660		9606	NTNU_SB		P
UniProtKB	P50553	ASCL1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015660	9606	InterPro		P
UniProtKB	P50553	ASCL1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	9606	Ensembl		P
UniProtKB	P50553	ASCL1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	9606	Ensembl		P
UniProtKB	P50553	ASCL1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:10903890		9606	UniProt		P
UniProtKB	P50613	CDK7	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:8692841		9606	UniProt		P
UniProtKB	P50616	TOB1	involved_in	GO:0030509	BMP signaling pathway	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000426316	9606	GO_Central		P
UniProtKB	P50616	TOB1	involved_in	GO:0030514	negative regulation of BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61471|ensembl:ENSMUSP00000036039	9606	Ensembl		P
UniProtKB	P50750	CDK9	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:19575011		9606	UniProt		P
UniProtKB	P50750	CDK9	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	Reactome:R-HSA-2173796		9606	Reactome		P
UniProtKB	P50750	CDK9	involved_in	GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000623455	9606	GO_Central		P
UniProtKB	P51449	RORC	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:20427770		9606	NTNU_SB	has_regulation_target(NCBI_Gene:50943)	F
UniProtKB	P51449	RORC	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003079	9606	InterPro		F
UniProtKB	P51449	RORC	enables	GO:0004879	nuclear receptor activity	ECO:0000304	TAS	PMID:7811290		9606	PINC		F
UniProtKB	P51449	RORC	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:20427770		9606	NTNU_SB	has_regulation_target(NCBI_Gene:50943)	P
UniProtKB	P51449	RORC	involved_in	GO:0060850	regulation of transcription involved in cell fate commitment	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51450-2	9606	UniProt		P
UniProtKB	P51449-2	RORC	involved_in	GO:0060850	regulation of transcription involved in cell fate commitment	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51450-2	9606	UniProt		P
UniProtKB	P51531	SMARCA2	enables	GO:0001105	RNA polymerase II transcription coactivator activity	ECO:0000314	IDA	PMID:17984088		9606	UniProt		F
UniProtKB	P51531	SMARCA2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:17938176		9606	BHF-UCL		P
UniProtKB	P51531	SMARCA2	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:8223438		9606	PINC		P
UniProtKB	P51531	SMARCA2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:15774904		9606	BHF-UCL	has_regulation_target(UniProtKB:O95477)	P
UniProtKB	P51531	SMARCA2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:17938176		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	enables	GO:0001105	RNA polymerase II transcription coactivator activity	ECO:0000314	IDA	PMID:15774904		9606	BHF-UCL	has_regulation_target(UniProtKB:O95477)	F
UniProtKB	P51532	SMARCA4	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:17938176		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000303	NAS	PMID:8804307		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	involved_in	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	ECO:0000304	TAS	PMID:19149898		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:15774904		9606	BHF-UCL	has_regulation_target(UniProtKB:O95477)	P
UniProtKB	P51532	SMARCA4	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:17938176		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000316	IGI	PMID:8232556		9606	BHF-UCL		P
UniProtKB	P51532	SMARCA4	involved_in	GO:1902895	positive regulation of pri-miRNA transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:25569094		9606	BHF-UCL		P
UniProtKB	P51608	MECP2	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl		F
UniProtKB	P51608	MECP2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017353	9606	InterPro		P
UniProtKB	P51608	MECP2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:9620804		9606	PINC		P
UniProtKB	P51608	MECP2	involved_in	GO:2000820	negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9606	Ensembl		P
UniProtKB	P51610	HCFC1	enables	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61191|ensembl:ENSMUSP00000033761	9606	Ensembl		F
UniProtKB	P51610	HCFC1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:D3ZN95	9606	UniProt		P
UniProtKB	P51610	HCFC1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZN95|ensembl:ENSRNOP00000073793	9606	Ensembl		P
UniProtKB	P51610	HCFC1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000366	IEA	GO_REF:0000108	GO:0001205	9606	GOC		P
UniProtKB	P51654	GPC3	involved_in	GO:0030513	positive regulation of BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CFZ4|ensembl:ENSMUSP00000064131	9606	Ensembl		P
UniProtKB	P51665	PSMD7	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000304	TAS	Reactome:R-HSA-1234174		9606	Reactome		P
UniProtKB	P51668	UBE2D1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	Reactome:R-HSA-2173795		9606	Reactome		P
UniProtKB	P51668	UBE2D1	involved_in	GO:0030509	BMP signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-201451		9606	Reactome		P
UniProtKB	P51668	UBE2D1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000304	TAS	Reactome:R-HSA-1234174		9606	Reactome		P
UniProtKB	P51692	STAT5B	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		F
UniProtKB	P51692	STAT5B	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		P
UniProtKB	P51692	STAT5B	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:8631883		9606	PINC		P
UniProtKB	P51692	STAT5B	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42232	9606	UniProt		P
UniProtKB	P51692	STAT5B	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		P
UniProtKB	P51786	ZNF157	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:8586441		9606	PINC		P
UniProtKB	P51812	RPS6KA3	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:22065586		9606	BHF-UCL		P
UniProtKB	P51843	NR0B1	enables	GO:0004879	nuclear receptor activity	ECO:0000314	IDA	PMID:7990953		9606	BHF-UCL		F
UniProtKB	P51843	NR0B1	enables	GO:0004879	nuclear receptor activity	ECO:0000303	NAS	PMID:9384387		9606	UniProt		F
UniProtKB	P51843	NR0B1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61066|ensembl:ENSMUSP00000026036	9606	Ensembl		P
UniProtKB	P51858	HDGF	enables	GO:0001106	RNA polymerase II transcription corepressor activity	ECO:0000314	IDA	PMID:19162039		9606	BHF-UCL		F
UniProtKB	P51858	HDGF	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:19162039		9606	BHF-UCL		P
UniProtKB	P51884	LUM	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51885|ensembl:ENSMUSP00000040877	9606	Ensembl		P
UniProtKB	P51946	CCNH	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:8692841		9606	UniProt		P
UniProtKB	P51946	CCNH	involved_in	GO:1901409	positive regulation of phosphorylation of RNA polymerase II C-terminal domain	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000002458	9606	GO_Central		P
UniProtKB	P51948	MNAT1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:10801852		9606	UniProt		P
UniProtKB	P51948	MNAT1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:8521818		9606	PINC		P
UniProtKB	P51948	MNAT1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:8692841		9606	UniProt		P
UniProtKB	P51948	MNAT1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:8692842		9606	UniProt		P
UniProtKB	P52630	STAT2	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:9020188		9606	PINC		P
UniProtKB	P52657	GTF2A2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08950|ensembl:ENSRNOP00000068825	9606	Ensembl		P
UniProtKB	P52657	GTF2A2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:7958899		9606	BHF-UCL		P
UniProtKB	P52737	ZNF136	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:7649249		9606	PINC		P
UniProtKB	P52738	ZNF140	enables	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000122,GO:0043565	9606	NTNU_SB		F
UniProtKB	P52738	ZNF140	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:11470777		9606	NTNU_SB	has_regulation_target(NCBI_Gene:2215)	P
UniProtKB	P52739	ZNF131	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027758	9606	InterPro		F
UniProtKB	P52739	ZNF131	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000003381	9606	GO_Central		F
UniProtKB	P52739	ZNF131	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027758	9606	InterPro		P
UniProtKB	P52747	ZNF143	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:10893243		9606	NTNU_SB	has_regulation_target(NCBI_Gene:21454)	F
UniProtKB	P52747	ZNF143	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:9566884		9606	PINC		P
UniProtKB	P52747	ZNF143	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:10893243		9606	NTNU_SB	has_regulation_target(NCBI_Gene:21454)	P
UniProtKB	P52824	DGKQ	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:17664281		9606	UniProt		P
UniProtKB	P52926	HMGA2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:18832382		9606	UniProt		F
UniProtKB	P52926	HMGA2	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:14627817		9606	UniProt		F
UniProtKB	P52926	HMGA2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:14627817		9606	UniProt		P
UniProtKB	P52926	HMGA2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:14645522		9606	UniProt		P
UniProtKB	P52926	HMGA2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:18832382		9606	UniProt		P
UniProtKB	P52945	PDX1	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52947|ensembl:ENSRNOP00000066935	9606	Ensembl		F
UniProtKB	P52945	PDX1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl		P
UniProtKB	P52945	PDX1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl		P
UniProtKB	P52945	PDX1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P52947	9606	BHF-UCL		P
UniProtKB	P52945	PDX1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52946|ensembl:ENSMUSP00000082729	9606	Ensembl		P
UniProtKB	P52945	PDX1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52947|ensembl:ENSRNOP00000066935	9606	Ensembl		P
UniProtKB	P52948	NUP98	enables	GO:0001105	RNA polymerase II transcription coactivator activity	ECO:0000315	IMP	PMID:28221134		9606	UniProt		F
UniProtKB	P52948	NUP98	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0001105	9606	GOC		P
UniProtKB	P52951	GBX2	enables	GO:0001190	transcriptional activator activity, RNA polymerase II transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48031|ensembl:ENSMUSP00000048508	9606	Ensembl		F
UniProtKB	P52951	GBX2	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48031|ensembl:ENSMUSP00000048508	9606	Ensembl		F
UniProtKB	P52951	GBX2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48031|ensembl:ENSMUSP00000048508	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000315	IMP	PMID:15649947		9606	NTNU_SB		F
UniProtKB	P52952	NKX2-5	enables	GO:0001104	RNA polymerase II transcription cofactor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		F
UniProtKB	P52952	NKX2-5	enables	GO:0001190	transcriptional activator activity, RNA polymerase II transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		F
UniProtKB	P52952	NKX2-5	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		F
UniProtKB	P52952	NKX2-5	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:19578358		9606	BHF-UCL	has_direct_input(ENSEMBL:ENSG00000276365),has_direct_input(ENSEMBL:ENSG00000249669)	F
UniProtKB	P52952	NKX2-5	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		F
UniProtKB	P52952	NKX2-5	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:19479054		9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	PMID:8900537	UniProtKB:P42582	9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033629	9606	InterPro		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0010735	positive regulation of transcription via serum response element binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0010735	positive regulation of transcription via serum response element binding	ECO:0000250	ISS	PMID:8900537	UniProtKB:P42582	9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0030509	BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000316	IGI	PMID:10206974	UniProtKB:O70218	9606	MGI		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:10948187		9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:11431700		9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:15649947		9606	NTNU_SB	has_regulation_target(NCBI_Gene:50563)	P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000316	IGI	PMID:16678093	UniProtKB:O94983	9606	MGI		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:18079734		9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:19479054		9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:19578358		9606	BHF-UCL	regulates_transcription_of(ENSEMBL:ENSG00000276365),regulates_transcription_of(ENSEMBL:ENSG00000249669)	P
UniProtKB	P52952	NKX2-5	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	PMID:8900537	UniProtKB:P42582	9606	BHF-UCL		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		P
UniProtKB	P52952	NKX2-5	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000250	ISS	PMID:8900537	UniProtKB:P42582	9606	BHF-UCL		P
UniProtKB	P52954	LBX1	involved_in	GO:0021920	regulation of transcription from RNA polymerase II promoter involved in spinal cord association neuron specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52955|ensembl:ENSMUSP00000096997	9606	Ensembl		P
UniProtKB	P53350	PLK1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:18174154		9606	UniProt		P
UniProtKB	P53539	FOSB	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13346|ensembl:ENSMUSP00000003640	9606	Ensembl		F
UniProtKB	P53539	FOSB	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:1900040		9606	PINC		P
UniProtKB	P53539	FOSB	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR029813	9606	InterPro		P
UniProtKB	P53539	FOSB	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13346|ensembl:ENSMUSP00000003640	9606	Ensembl		P
UniProtKB	P53567	CEBPG	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:15833715		9606	NTNU_SB		F
UniProtKB	P53567	CEBPG	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26801|ensembl:ENSRNOP00000028703	9606	Ensembl		P
UniProtKB	P53567	CEBPG	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:16255782		9606	MGI		P
UniProtKB	P53567	CEBPG	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:15833715		9606	NTNU_SB		P
UniProtKB	P53708	ITGA8	involved_in	GO:2000721	positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2ARA8|ensembl:ENSMUSP00000028106	9606	Ensembl		P
UniProtKB	P53999	SUB1	enables	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11031|ensembl:ENSMUSP00000022816	9606	Ensembl		F
UniProtKB	P53999	SUB1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:8062391		9606	UniProt		P
UniProtKB	P53999	SUB1	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000325022	9606	GO_Central		P
UniProtKB	P54198	HIRA	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:9731536		9606	PINC		P
UniProtKB	P54259	ATN1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:10973986		9606	UniProt		P
UniProtKB	P54821	PRRX1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63013|ensembl:ENSMUSP00000027878	9606	Ensembl		F
UniProtKB	P54821	PRRX1	enables	GO:0001105	RNA polymerase II transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63013|ensembl:ENSMUSP00000027878	9606	Ensembl		F
UniProtKB	P54821	PRRX1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63013|ensembl:ENSMUSP00000027878	9606	Ensembl		P
UniProtKB	P54821	PRRX1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63014|ensembl:ENSRNOP00000004950	9606	Ensembl		P
